"paID","ecoID","hri_5","hri_10","hri_15","hri_20","hri_25","hri_30","hri_35","hri_40","hri_45","hri_50","hri_55","hri_60","hri_65","hri_70","hri_75","hri_80","hri_85","hri_90","hri_95","hri_100"
4902,60101,26.5346801346801,19.3138047138047,15.4545454545455,12.7400673400673,10.6909090909091,9.08888888888889,7.76902356902357,6.6989898989899,5.74276094276094,4.90909090909091,4.17239057239057,3.52727272727273,2.95488215488215,2.41279461279461,1.88956228956229,1.43501683501684,1.0026936026936,0.623569023569024,0.265993265993266,0
351908,60101,4.0995670995671,3.16883116883117,2.69264069264069,2.32467532467532,2.01731601731602,1.77489177489177,1.55844155844156,1.33549783549784,1.16450216450216,0.976190476190476,0.837662337662338,0.686147186147186,0.560606060606061,0.443722943722944,0.322510822510823,0.248917748917749,0.170995670995671,0.0995670995670996,0.0497835497835498,0
351879,60101,9.87677496991576,7.83826714801444,6.57472924187726,5.65222623345367,4.95403128760529,4.4014440433213,3.92442839951865,3.49338146811071,3.10589651022864,2.75186522262335,2.41805054151625,2.08856799037304,1.76823104693141,1.4748495788207,1.17833935018051,0.896750902527076,0.64115523465704,0.41179302045728,0.202647412755716,0
66,60101,10.7196261682243,8.60981308411215,7.24299065420561,6.32710280373832,5.56308411214953,4.95093457943925,4.37383177570093,3.9088785046729,3.44626168224299,3.03504672897196,2.63317757009346,2.25700934579439,1.92523364485981,1.65654205607477,1.35514018691589,1.08177570093458,0.829439252336449,0.565420560747664,0.282710280373832,0
351891,60101,5.01315789473684,4.03947368421053,3.47368421052632,2.96710526315789,2.64473684210526,2.33552631578947,2.02631578947368,1.80263157894737,1.57894736842105,1.35526315789474,1.13157894736842,0.986842105263158,0.848684210526316,0.657894736842105,0.532894736842105,0.434210526315789,0.322368421052632,0.184210526315789,0.0789473684210526,0
352526,60101,3.93023255813953,2.28488372093023,1.47674418604651,1.1046511627907,0.866279069767442,0.709302325581395,0.552325581395349,0.47093023255814,0.38953488372093,0.296511627906977,0.203488372093023,0.145348837209302,0.116279069767442,0.0813953488372093,0.0581395348837209,0.0406976744186047,0.0232558139534884,0.0232558139534884,0.0174418604651163,0
352456,60101,1.74619289340102,1.39593908629442,1.20812182741117,1.01015228426396,0.878172588832487,0.725888324873096,0.573604060913706,0.441624365482233,0.350253807106599,0.309644670050761,0.263959390862944,0.203045685279188,0.16751269035533,0.106598984771574,0.0558375634517767,0.0456852791878173,0.0253807106598985,0.0101522842639594,0,0
19472,60101,41.2582897033159,31.4589877835951,24.9947643979058,20.2478184991274,16.6439790575916,13.5986038394415,11.1623036649215,9.16579406631763,7.46073298429319,6.07155322862129,4.91448516579407,3.94764397905759,3.08202443280977,2.29668411867365,1.66666666666667,1.09075043630017,0.652705061082024,0.305410122164049,0.102966841186736,0
351826,60101,3.19135802469136,2.65432098765432,2.31481481481481,1.99382716049383,1.77160493827161,1.5679012345679,1.38888888888889,1.23456790123457,1.11728395061728,0.981481481481482,0.87037037037037,0.753086419753086,0.598765432098765,0.475308641975309,0.358024691358025,0.259259259259259,0.166666666666667,0.123456790123457,0.0617283950617284,0
352525,60101,0.976470588235294,0.652941176470588,0.494117647058824,0.394117647058824,0.311764705882353,0.252941176470588,0.205882352941176,0.164705882352941,0.129411764705882,0.117647058823529,0.1,0.0941176470588235,0.0647058823529412,0.0588235294117647,0.0411764705882353,0.0176470588235294,0.0176470588235294,0.0117647058823529,0.00588235294117647,0
198293,60101,15.588387400094,13.2858486130701,11.8253408556653,10.7381288199342,9.83309826046074,9.0693464974142,8.39985895627645,7.80465444287729,7.21626704278326,6.6708979783733,6.09144334743771,5.49694405265632,4.88434414668547,4.25434884814292,3.58556652562294,2.9134931828867,2.19581570286789,1.40197461212976,0.611424541607898,0
352532,60101,3.08496732026144,2.45751633986928,2.01307189542484,1.66013071895425,1.38562091503268,1.2156862745098,1.07843137254902,0.901960784313726,0.803921568627451,0.666666666666667,0.581699346405229,0.470588235294118,0.398692810457516,0.339869281045752,0.26797385620915,0.169934640522876,0.104575163398693,0.0784313725490196,0.0326797385620915,0
351852,60102,1.69756097560976,1.45853658536585,1.22926829268293,1.09756097560976,0.980487804878049,0.878048780487805,0.770731707317073,0.673170731707317,0.595121951219512,0.531707317073171,0.463414634146341,0.395121951219512,0.336585365853659,0.28780487804878,0.224390243902439,0.170731707317073,0.126829268292683,0.0780487804878049,0.0390243902439024,0
478482,60102,2.95441595441595,2.51851851851852,2.17948717948718,1.95156695156695,1.76923076923077,1.60683760683761,1.42450142450142,1.27920227920228,1.17094017094017,1.03703703703704,0.931623931623932,0.803418803418803,0.646723646723647,0.541310541310541,0.421652421652422,0.339031339031339,0.287749287749288,0.179487179487179,0.0626780626780627,0
478542,60103,10.5705882352941,8.77254901960784,7.68039215686275,6.77843137254902,6.0078431372549,5.31764705882353,4.70196078431373,4.24117647058824,3.76666666666667,3.33137254901961,2.9156862745098,2.53921568627451,2.17647058823529,1.80196078431373,1.42352941176471,1.10196078431373,0.782352941176471,0.501960784313725,0.215686274509804,0
352445,60103,11.1055555555556,8.78148148148148,7.34259259259259,6.28148148148148,5.4462962962963,4.73518518518518,4.12777777777778,3.6537037037037,3.19259259259259,2.77037037037037,2.34814814814815,2.03703703703704,1.75,1.48703703703704,1.2462962962963,0.97962962962963,0.759259259259259,0.535185185185185,0.292592592592593,0
351863,60103,1.38,1.015,0.755,0.62,0.51,0.44,0.365,0.3,0.255,0.21,0.165,0.155,0.135,0.125,0.115,0.085,0.055,0.04,0.02,0
198292,60103,15.826287471176,13.6049192928517,12.0499615680246,10.837048424289,9.85165257494235,8.9684857801691,8.11606456571868,7.30361260568793,6.45810914681015,5.69177555726364,4.95926210607225,4.2205995388163,3.51345119139124,2.88239815526518,2.30361260568793,1.81322059953882,1.31744811683321,0.908531898539585,0.427363566487317,0
352448,60103,8.87006960556845,7.07424593967517,6.08584686774942,5.34338747099768,4.65429234338747,4.1554524361949,3.64733178654292,3.16009280742459,2.74245939675174,2.39675174013921,2.08816705336427,1.77030162412993,1.46635730858469,1.16241299303944,0.883990719257541,0.645011600928074,0.480278422273782,0.296983758700696,0.127610208816705,0
